"Node.ID","Species.ID","Species.Stage.ID","stage_ID","Exp.Aggregated.Node.ID","Exp.Aggregated.name","Hist.Aggregated.Node.ID","Hist.Aggregated.name","stage","Accepted.species.name","Phylum","Class","Order","Genus","species","Node.Resolution","functional.group","metabolic_type","movement_type","transience","captured.by.historical.surveys","captured.by.Allen.Island.surveys","synonyms","Locality","Reference","life.history","AphiaID","Notes","Justification","common.name","Working.group","Organismal.group","Abundant.or.important","confirmed.on.Allen.Island","keep.remove","Exctinction.allowed","Detection.in.historical.surveys","Detection.in.experiment","TL","OI"
17,"17","17.1","1","17","Carcinus maenas","17","Carcinus maenas","adult","Carcinus maenas","Arthropoda","Malacostraca","Decapoda","Carcinus","maenas","species","predator","heterotroph","mobile","resident","yes","yes","Cancer granarius Herbst, 1783 (synonym); Cancer granulatus Say, 1817 [in Say, 1817-1818] (junior synonym); Cancer maenas Linnaeus, 1758 (basionym); Cancer pygmeus J.C. Fabricius, 1787 (junior synonym); Cancer rhomboidalis Montagu, 1804 (junior synonym); Cancer viridis Herbst, 1783 (synonym); Carcinus granulatus (Say, 1817) (superseded combination of junior synonym); Carcinus moenas (Linnaeus, 1758) (incorrect spelling); Megalopa montagui Leach, 1817 [in Leach, 1815-1875] (junior synonym); Portunus carcinoides Kinahan, 1857","Gulf of Maine, USA","present study; Sorte, Cascade J. B., Victoria E. Davidson, Marcus C. Franklin, Kylla M. Benes, Meredith M. Doellman, Ron J. Etter, Robyn E. Hannigan, Jane Lubchenco, and Bruce A. Menge. “Long-Term Declines in an Intertidal Foundation Species Parallel Shifts in Community Composition.” Global Change Biology 23, no. 1 (2017): 341–52. https://doi.org/10.1111/gcb.13425.","free.living","NA","","direct observation; in literature","green crab","crabs and lobster","Brachyura","x","x","NA","Y","y","y",2.80435389779828,0.455078285341089
20,"20","20.1","1","20","Tautogolabrus adspersus","20","Tautogolabrus adspersus","adult","Tautogolabrus adspersus","Chordata","Actinopteri","Eupercaria incertae sedis","Tautogolabrus","adspersus","species","predator","heterotroph","mobile","transient","no","no","Ctenolabrus adspersus (Walbaum, 1792); Ctenolabrus brandaonis Steindachner, 1867; Labrus adspersus Walbaum, 1792; Tautogolabrus brandaonis (Steindachner, 1867)","Gulf of Maine, USA","Sorte, Cascade J. B., Victoria E. Davidson, Marcus C. Franklin, Kylla M. Benes, Meredith M. Doellman, Ron J. Etter, Robyn E. Hannigan, Jane Lubchenco, and Bruce A. Menge. “Long-Term Declines in an Intertidal Foundation Species Parallel Shifts in Community Composition.” Global Change Biology 23, no. 1 (2017): 341–52. https://doi.org/10.1111/gcb.13425.","free.living","NA","rare, fish","in literature","Cunner wrasse","fishes","Teleostei","","","NA","Y","n","n",3.31187651159633,0.178222042782784
21,"21","21.1","1","21","Larus marinus","21","Larus marinus","adult","Larus marinus","Chordata","Aves","Charadriiformes","Larus","marinus","species","predator","heterotroph","mobile","transient","no","no","Larus naevius Gmel., 1887","Gulf of Maine, USA","present study; Sorte, Cascade J. B., Victoria E. Davidson, Marcus C. Franklin, Kylla M. Benes, Meredith M. Doellman, Ron J. Etter, Robyn E. Hannigan, Jane Lubchenco, and Bruce A. Menge. “Long-Term Declines in an Intertidal Foundation Species Parallel Shifts in Community Composition.” Global Change Biology 23, no. 1 (2017): 341–52. https://doi.org/10.1111/gcb.13425.","free.living","NA","","direct observation; in literature","Great black-backed gull","birds","Aves","x","x","NA","Y","n","n",3.84551440807542,0.516814941776038
22,"22","22.1","1","22","Larus argentatus","22","Larus argentatus","adult","Larus argentatus","Chordata","Aves","Charadriiformes","Larus","argentatus","species","predator","heterotroph","mobile","transient","no","no","none","Gulf of Maine, USA","present study; Sorte, Cascade J. B., Victoria E. Davidson, Marcus C. Franklin, Kylla M. Benes, Meredith M. Doellman, Ron J. Etter, Robyn E. Hannigan, Jane Lubchenco, and Bruce A. Menge. “Long-Term Declines in an Intertidal Foundation Species Parallel Shifts in Community Composition.” Global Change Biology 23, no. 1 (2017): 341–52. https://doi.org/10.1111/gcb.13425.","free.living","NA","","direct observation; in literature","Herring gull","birds","Aves","x","x","NA","Y","n","n",3.50017056079845,0.473857359832161
25,"25","25.1","1","25","Elachista fucicola","25","Elachista fucicola","adult","Elachista fucicola","Ochrophyta","Phaeophyceae","Ectocarpales","Elachista","fucicola","species","seaweed","autotroph","sessile","resident","yes","yes","Thuiaria","Gulf of Maine, USA","present study; Sorte, Cascade J. B., Victoria E. Davidson, Marcus C. Franklin, Kylla M. Benes, Meredith M. Doellman, Ron J. Etter, Robyn E. Hannigan, Jane Lubchenco, and Bruce A. Menge. “Long-Term Declines in an Intertidal Foundation Species Parallel Shifts in Community Composition.” Global Change Biology 23, no. 1 (2017): 341–52. https://doi.org/10.1111/gcb.13425.","free.living","NA","very few results, added a genus-only search term to the synonyms--half of synonyms in first search, others in the synonyms columns; no new papers added to database (even outside study area) but looks like there's one existing in there already. ","direct observation; in literature","epiphyte on Ascophyllum","brown algae","Macroalgae","","x","NA","Y","y","y",0.999999999999996,0
29,"29","29.1","1","29","Fucus vesiculosus","29","Fucus vesiculosus","adult","Fucus vesiculosus","Ochrophyta","Phaeophyceae","Fucales","Fucus","vesiculosus","species","seaweed","autotroph","sessile","resident","yes","yes","Fucus axillaris f. balticus; Fucus axillaris var. subecostatus; Fucus balticus; Fucus divaricatus; Fucus excisus; Fucus inflatus; Fucus vesiculosus f. abbreviatus; Fucus vesiculosus f. acutus; Fucus vesiculosus f. angustifolius; Fucus vesiculosus f. angustifrons; Fucus vesiculosus f. angustifrons; Fucus vesiculosus f. balticus; Fucus vesiculosus f. balticus; Fucus vesiculosus f. crispus; Fucus vesiculosus f. elongatus; Fucus vesiculosus f. filiformis; Fucus vesiculosus f. flabellatus; Fucus vesiculosus f. fluviatilis; Fucus vesiculosus f. lanceolatus; Fucus vesiculosus f. latus; Fucus vesiculosus f. limicola; Fucus vesiculosus f. nanus; Fucus vesiculosus f. plicatus; Fucus vesiculosus f. pseudoceranoides; Fucus vesiculosus f. racemosus; Fucus vesiculosus f. robustus; Fucus vesiculosus f. sphaerocarpus; Fucus vesiculosus f. subecostatus; Fucus vesiculosus f. subfusiformis; Fucus vesiculosus f. subglobosus; Fucus vesiculosus f. tenuis; Fucus vesiculosus f. terminalis; Fucus vesiculosus f. turgidus; Fucus vesiculosus f. turgidus; Fucus vesiculosus f. vadorum; Fucus vesiculosus subsp. pseudoceranoides; Fucus vesiculosus var. aestuarii; Fucus vesiculosus var. alternans; Fucus vesiculosus var. angustifolius; Fucus vesiculosus var. balticus; Fucus vesiculosus var. ceratiformis; Fucus vesiculosus var. chondriformis; Fucus vesiculosus var. divaricatus; Fucus vesiculosus var. filiformis; Fucus vesiculosus var. grandifrons; Fucus vesiculosus var. laterifructus; Fucus vesiculosus var. nanus; Fucus vesiculosus var. rigidus; Fucus vesiculosus var. rotundatus; Fucus vesiculosus var. sphaerocarpus; Fucus vesiculosus var. spiralis; Fucus vesiculosus var. subecostatus; Halidrys vesiculosus; Virsodes vesiculosum","Gulf of Maine, USA","present study; Sorte, Cascade J. B., Victoria E. Davidson, Marcus C. Franklin, Kylla M. Benes, Meredith M. Doellman, Ron J. Etter, Robyn E. Hannigan, Jane Lubchenco, and Bruce A. Menge. “Long-Term Declines in an Intertidal Foundation Species Parallel Shifts in Community Composition.” Global Change Biology 23, no. 1 (2017): 341–52. https://doi.org/10.1111/gcb.13425.","free.living","NA","","direct observation; in literature","bladder wrack","rock weed","Macroalgae","x","x","NA","Y","y","y",0.999999999999998,0
30,"30","30.1","1","30","Fucus spiralis","30","Fucus spiralis","adult","Fucus spiralis","Ochrophyta","Phaeophyceae","Fucales","Fucus","spiralis","species","seaweed","autotroph","sessile","resident","yes","yes","Fucus areschougii; Fucus areschougii f. nanus; Fucus areschougii var. borealis; Fucus platycarpus f. spiralis; Fucus platycarpus var. spiralis; Fucus sherardii f. spiralis; Fucus spiralis f. arenicola; Fucus spiralis f. borealis; Fucus spiralis f. nanus; Fucus spiralis var. nanus; Fucus spiralis var. nanus; Fucus spiralis var. typicus; Fucus vesiculosus f. spiralis; Fucus vesiculosus var. spiralis; Fucus vesiculosus var. spiralis; Halidrys spiralis","Gulf of Maine, USA","present study; Sorte, Cascade J. B., Victoria E. Davidson, Marcus C. Franklin, Kylla M. Benes, Meredith M. Doellman, Ron J. Etter, Robyn E. Hannigan, Jane Lubchenco, and Bruce A. Menge. “Long-Term Declines in an Intertidal Foundation Species Parallel Shifts in Community Composition.” Global Change Biology 23, no. 1 (2017): 341–52. https://doi.org/10.1111/gcb.13425.","free.living","NA","","direct observation; in literature","spiral wrack","rock weed","Macroalgae","x","x","NA","Y","y","y",0.999999999999998,0
32,"32","32.1","1","32","Ascophyllum nodosum","32","Ascophyllum nodosum","adult","Ascophyllum nodosum","Ochrophyta","Phaeophyceae","Fucales","Ascophyllum","nodosum","species","seaweed","autotroph","sessile","resident","yes","yes","Ascophylla laevigata; Ascophylla nodosa; Ascophyllum mackayi f. robertsonii; Ascophyllum nodosum f. denudatum; Ascophyllum nodosum var. furcatum; Ascophyllum nodosum var. lusitanicum; Ascophyllum nodosum var. mackayi; Ascophyllum nodosum var. minor; Ascophyllum nodosum; Ascophyllum nodosum var. siliquatum; Ascophyllum nodosum var. typicum; Ascophyllum robertsonii; Chordaria scorpioides; Fistularia nodosa; Fucodium nodosum; Fucodium nodosum var. scorpioides; Fucus nodosus; Fucus nodosus var. denudatus; Fucus nodosus var. evesiculosus; Fucus nodosus var. siliquatus; Halicoccus nodosus; Halicoccus nodosus var. furcatus; Halidrys siliquosa var. minor; Ozothallia nodosa; Ozothallia nodosa f. furcata; Ozothallia vulgaris","Gulf of Maine, USA","Sorte, Cascade J. B., Victoria E. Davidson, Marcus C. Franklin, Kylla M. Benes, Meredith M. Doellman, Ron J. Etter, Robyn E. Hannigan, Jane Lubchenco, and Bruce A. Menge. “Long-Term Declines in an Intertidal Foundation Species Parallel Shifts in Community Composition.” Global Change Biology 23, no. 1 (2017): 341–52. https://doi.org/10.1111/gcb.13425.","free.living","NA","","in literature","knotted wrack","rock weed","Macroalgae","x","","NA","Y","y","y",0.999999999999996,0
36,"36","36.1","1","36","Chondrus crispus","36","Chondrus crispus","adult","Chondrus crispus","Rhodophyta","Florideophyceae","Gigartinales","Chondrus","crispus","species","seaweed","autotroph","sessile","resident","yes","yes","Chondrus crispus f. abbreviatus; Chondrus crispus f. aequalis; Chondrus crispus f. densus; Chondrus crispus f. incurvatus; Chondrus crispus f. polychotoma; Chondrus crispus f. polychotomus; Chondrus crispus f. typica; Chondrus crispus var. aequalis; Chondrus crispus var. incurvatus; Chondrus crispus var. lacerus; Chondrus crispus var. patens; Chondrus crispus var. planus; Chondrus crispus var. sarniensis; Chondrus crispus var. virens; Chondrus norvegicus; Chondrus platysma; Chondrus variolosus; Fucus ceranoides var. lacerus; Fucus crispus; Fucus crispus var. aequalis; Fucus crispus var. brunneus; Fucus crispus var. filiformis; Fucus crispus var. lacerus; Fucus crispus var. patens; Fucus crispus var. planus; Fucus crispus var. sarniensis; Fucus crispus var. virens; Fucus lacerus; Fucus norvegicus; Fucus patens; Gigartina heterocarpa; Gymnogongrus norvegicus; Iridaea heterocarpa; Iridophycus heterocarpus; Oncotylus norvegicus; Polymorpha aequalis; Polymorpha crispa; Polymorpha norvegicus; Sphaerococcus crispus f. aequalis; Sphaerococcus crispus var. ciliatus; Sphaerococcus norvegicus","Gulf of Maine, USA","present study; Sorte, Cascade J. B., Victoria E. Davidson, Marcus C. Franklin, Kylla M. Benes, Meredith M. Doellman, Ron J. Etter, Robyn E. Hannigan, Jane Lubchenco, and Bruce A. Menge. “Long-Term Declines in an Intertidal Foundation Species Parallel Shifts in Community Composition.” Global Change Biology 23, no. 1 (2017): 341–52. https://doi.org/10.1111/gcb.13425.","free.living","NA","","direct observation; in literature","irish moss","red algae","Macroalgae","x","x","NA","Y","y","y",0.999999999999998,0
41,"41","41.1","1","41","Ralfsia spp.","41","Ralfsia spp.","adult","Ralfsia spp.","Ochrophyta","Phaeophyceae","Ralfsiales","Ralfsia","spp.","species","seaweed","autotroph","sessile","resident","yes","yes","Fucus fungiformis; Ralfsia deusta; Zonaria deusta","Gulf of Maine, USA","Sorte, Cascade J. B., Victoria E. Davidson, Marcus C. Franklin, Kylla M. Benes, Meredith M. Doellman, Ron J. Etter, Robyn E. Hannigan, Jane Lubchenco, and Bruce A. Menge. “Long-Term Declines in an Intertidal Foundation Species Parallel Shifts in Community Composition.” Global Change Biology 23, no. 1 (2017): 341–52. https://doi.org/10.1111/gcb.13425.","free.living","NA","Likely Ralfsia fungiformis but other sp possible. Based on Sorte et al. 2017 S2. not many results, no trophic interaction data, one on symbiosis","in literature","crustose brown algae","brown algae","Macroalgae","","","NA","Y","y","y",0.999999999999998,0
46,"46","46.1","1","46","Carradoriella elongata","46","Carradoriella elongata","adult","Carradoriella elongata","Rhodophyta","Florideophyceae","Ceramiales","Carradoriella","elongata","species","seaweed","autotroph","sessile","resident","yes","yes","polysiphonia elongata; Boryna elongata; Ceramium brachygonum; Ceramium elongatum; Ceramium elongatum var. denudatum; Ceramium elongatum var. proliferum; Conferva elongata; Fucus muscoides; //Hutchinsia brachygona; Hutchinsia elongata; Hutchinsia elongata var. denudata; Hutchinsia elongata var. prolifera; Hutchinsia lyngbyei; Hutchinsia ruchingeri; Hutchinsia strictoides; Neosiphonia elongata//; Polysiphonia arborescens; Polysiphonia chalarophloea; Polysiphonia clavigera; Polysiphonia commutata; Polysiphonia delphina; Polysiphonia denudata f. fragilis; Polysiphonia elongata f. denudata; Polysiphonia elongata f. gelatinosa; Polysiphonia elongata f. gelatinosa; Polysiphonia elongata f. glomerata; Polysiphonia elongata f. lyngbyei; Polysiphonia elongata f. microdendron; Polysiphonia elongata f. nana; Polysiphonia elongata f. schuebeleri; Polysiphonia elongata var. arborescens; Polysiphonia elongata var. denudata; Polysiphonia elongata var. haematites; Polysiphonia elongata var. microdendron; Polysiphonia elongata var. robusta; Polysiphonia elongata var. rosea; Polysiphonia elongata var. ruchingeri; Polysiphonia elongata var. sanguinolenta; Polysiphonia elongata var. ß denudata; Polysiphonia elongata var. stenocarpa; //Polysiphonia fragilis; Polysiphonia haematites; Polysiphonia laxa; Polysiphonia leptoclonia; Polysiphonia macroclonia; Polysiphonia microdendron; Polysiphonia robusta; //Polysiphonia rosea; Polysiphonia ruchingeri; Polysiphonia schuebeleri; Polysiphonia stenocarpa; Polysiphonia strictoides; Polysiphonia trichodes; Polysiphonia variegata var. fragilis; Rhodomela elongata","Gulf of Maine, USA","Sorte, Cascade J. B., Victoria E. Davidson, Marcus C. Franklin, Kylla M. Benes, Meredith M. Doellman, Ron J. Etter, Robyn E. Hannigan, Jane Lubchenco, and Bruce A. Menge. “Long-Term Declines in an Intertidal Foundation Species Parallel Shifts in Community Composition.” Global Change Biology 23, no. 1 (2017): 341–52. https://doi.org/10.1111/gcb.13425.","free.living","NA","name changed to accepted name; no data ","in literature","elongate siphon weed","red algae","Macroalgae","","","NA","Y","y","y",1,0
47,"47","47.1","1","47","Hildenbrandia.spp.and.unk.brown.red.crusts ","47","Hildenbrandia.spp.and.unk.brown.red.crusts ","adult","Hildenbrandia.spp.and.unk.brown.red.crusts ","Rhodophyta","Florideophyceae","Hildenbrandiales","Hildenbrandia","spp.","aggregate group","seaweed","autotroph","sessile","resident","yes","yes","Hildenbrandia nardiana, Hildenbrandia nardoi, Hildenbrandia prototypus, Hildenbrandia rosea,/// Hildenbrandia rosea var. fuscescens, Hildenbrandia sanguinea, Rhododermis drummondii, Verrucaria rubra","Gulf of Maine, USA","present study; Sorte, Cascade J. B., Victoria E. Davidson, Marcus C. Franklin, Kylla M. Benes, Meredith M. Doellman, Ron J. Etter, Robyn E. Hannigan, Jane Lubchenco, and Bruce A. Menge. “Long-Term Declines in an Intertidal Foundation Species Parallel Shifts in Community Composition.” Global Change Biology 23, no. 1 (2017): 341–52. https://doi.org/10.1111/gcb.13425.","free.living","NA","many sp of Hildenbrandia likely in present study, plus unknown brown and red crusts that are not possible to ID in field","direct observation; in literature","rock rust","crustose red algae","Macroalgae","x","x","NA","Y","partial","partial",0.999999999999999,0
52,"52","52.1","1","52","Ulva lactuca","52","Ulva lactuca","adult","Ulva lactuca","Chlorophyta","Ulvophyceae","Ulvales","Ulva","lactuca","species","seaweed","autotroph","sessile","resident","yes","yes","Monostroma lactuca; Phycoseris fasciata; Phyllona lactuca; Ulva crassa; Ulva fasciata; Ulva lactuca f. fasciata; Ulva lactucaefolia","Gulf of Maine, USA","present study; Sorte, Cascade J. B., Victoria E. Davidson, Marcus C. Franklin, Kylla M. Benes, Meredith M. Doellman, Ron J. Etter, Robyn E. Hannigan, Jane Lubchenco, and Bruce A. Menge. “Long-Term Declines in an Intertidal Foundation Species Parallel Shifts in Community Composition.” Global Change Biology 23, no. 1 (2017): 341–52. https://doi.org/10.1111/gcb.13425.","free.living","NA","a few new papers, many already in database","direct observation; in literature","sea lettuce","green algae","Macroalgae","","x","NA","Y","y","y",0.999999999999997,0
64,"64","64.1","1","64","Metridium senile","64","Metridium senile","adult","Metridium senile","Cnidaria","Anthozoa","Actiniaria","Metridium","senile","species","predator","heterotroph","sessile","resident","as.aggregate","yes","Actinea dianthus; Actinia (Diplostephanus) candida Müller, 1776; Actinia (Entacmaea) rufa Müller, 1776; Actinia candida Müller, 1776; Actinia cereus Müller, 1776; Actinia marginata var. ambrea; Actinia marginata var. salmonea; Actinia pallida Holdsworth, 1855; Actinia pellucida Alder, 1858; Actinia rufa Müller, 1776; Actinia senilis Linnaeus, 1767; Actinoloba dianthus de Blainville, 1830; Actinoloba marginata Les.; Actinothoe pallida Holdsworth; Anthea plumosa; Metridium dianthus var. sindonea Gosse; Metridium fimbriatum Verrill, 1865; Metridium pallidum (Holdsworth, 1855); Metridium senile fimbriatum (Verrill); Metridium senile senile (Linnaeus, 1761); Metridium senile var. fimbriatum (Verrill); Metridium senilis (Linnaeus, 1761); //Paraisometridium pehuense Zamponi, 1978 (junior subjective synonym); Paraisometridium pehuensis Zamponi, 1978; Priapus senilis Linnaeus, 1761; Sagartia pallida Holdsworth; Sagartia pallida var. rufa (Holdsworth); Sagartia pura (Alder, 1858); Thoe pura Wright, 1859","Gulf of Maine, USA","present study; Doggett, L. F., Larsen, P. F., & Sykes, S. C. (1978). Intertidal bedrock areas of high species diversity in Maine, and their relevance to the Critical Areas Program. Maine State Planning Office, Natural Resource Planning Division, Critical Areas Program.","free.living","NA","very small individuals in pools, observed in Bioblitz June 2021; infrequently found but in tide pools on Allen. ","direct observation; in literature","frilled anemone","anemones","Anthozoa","","x","NA","Y","partial","y",2.85714285714285,0.122448979591836
66,"66","66.1","1","66","Homarus americanus","66","Homarus americanus","adult","Homarus americanus","Arthropoda","Malacostraca","Decapoda","Homarus","americanus","species","predator","heterotroph","mobile","transient","no","no","none","","Jones, Patricia L., and Myra J. Shulman. “Subtidal-Intertidal Trophic Links: American Lobsters [Homarus Americanus (Milne-Edwards)] Forage in the Intertidal Zone on Nocturnal High Tides.” Journal of Experimental Marine Biology and Ecology 361, no. 2 (July 4, 2008): 98–103. https://doi.org/10.1016/j.jembe.2008.05.004.; iNaturalist research grade observation","free.living","NA","","in literature","american lobster","crabs and lobster","Decapoda","","","NA","Y","n","n",3.05386092204603,0.357097201147468
70,"70","70.1","1","70","Neovison vison","70","Neovison vison","adult","Neovison vison","Chordata","Mammalia","Carnivora","Neovison","vison","species","predator","heterotroph","mobile","transient","no","no","Mustela vison","Gulf of Maine, USA","present study","free.living","NA","most papers were already in database from earlier search by LVK","direct observation","mink","mammals","Mustelidae","","x","NA","Y","n","n",3.8426787222998,0.25947833667955
71,"71","71.1","1","71","Calidris maritima","71","Calidris maritima","adult","Calidris maritima","Chordata","Aves","Charadriiformes","Calidris","maritima","species","predator","heterotroph","mobile","transient","no","no","Arquatella maritima (Brünnich, 1764); Tringa maritima Brünnich, 1764","","Randall Downer; Louis Bevier","free.living","NA","feeds on mussels; forages in rocky intertidal; very few results (<30)","expert opinion","purple sandpiper","birds","Aves","rare","","NA","Y","n","n",3.1275918471548,0.193768766506419
72,"72","72.1","1","72","Somateria mollissima","72","Somateria mollissima","adult","Somateria mollissima","Chordata","Aves","Anseriformes","Somateria","mollissima","species","predator","heterotroph","mobile","transient","no","no","Anas mollissima Linnaeus, 1758","","https://cdnsciencepub.com/doi/abs/10.1139/z04-124; https://ebird.org/species/comeid; present study","free.living","NA","eats mussels; chicks eaten by Great Black-backed gulls","in literature; direct observation","eider duck","birds","Aves","","x","NA","Y","n","n",3.25728936138062,0.142198678159204
83,"83","83.1","1","83","Dynamena pumila","83","Hydroids","adult","Dynamena pumila","Cnidaria","Hydrozoa","Leptothecata","Dynamena","pumila","species","predator","heterotroph","sessile","resident","as.aggregate","as.aggregate","Sertularia pumila Linnaeus, 1758","Gulf of Maine, USA","Larsen, Peter Foster. “The Macroinvertebrate Fauna of Rockweed (Ascophyllum Nodosum)–Dominated Low-Energy Rocky Shores of the Northern Gulf of Maine.” Journal of Coastal Research 279 (January 2012): 36–42. https://doi.org/10.2112/JCOASTRES-D-10-00004.1.; Doggett, L. F., Larsen, P. F., & Sykes, S. C. (1978). Intertidal bedrock areas of high species diversity in Maine, and their relevance to the Critical Areas Program. Maine State Planning Office, Natural Resource Planning Division, Critical Areas Program.; WHOI keys; Shoals sp checklist","free.living","NA","name change from Sertularia. usually attached to seaweed, feeds on planktonic organisms, common. common in intertidal brown algae in protected waters","in literature","hydroid","hydroids","Hydrozoa","x","","NA","Y","partial","partial",2.49999999999999,0.249999999999998
84,"84","84.1","1","84","Aeolidia papillosa","84","Aeolidia papillosa","adult","Aeolidia papillosa","Mollusca","Gastropoda","Nudibranchia","Aeolidia","papillosa","species","predator","heterotroph","mobile","resident","yes","yes","Aeolidia papillosa var. pacifica, Aeolidiella papillosa, Aeolis lesliana, Aeolis murrayana, Doris bodoensis, Doris vermigera, Eolis farinacea, Eolis obtusalis, Eolis papillosa, Eolis plumata, Eolis rosea, Limax papillosus","Gulf of Maine, USA","iNaturalist research grade observation; Doggett, L. F., Larsen, P. F., & Sykes, S. C. (1978). Intertidal bedrock areas of high species diversity in Maine, and their relevance to the Critical Areas Program. Maine State Planning Office, Natural Resource Planning Division, Critical Areas Program.","free.living","NA","eats anemones, hydroids, or algae. infequently found","in literature","aeolid nudibranch","nudibranchs","Gastropoda","","","NA","Y","partial","partial",3.85714285714285,7.88860905221012e-31
87,"87","87.1","1","87","Asterias forbesi","87","Asterias forbesi","adult","Asterias forbesi","Echinodermata","Asteroidea","Forcipulatida","Asterias","forbesi","species","predator","heterotroph","mobile","resident","yes","yes","Asteracanthion berylinus A. Agassiz, 1866 (synonym according to Perrier (1875)); Asteracanthion forbesi Desor, 1848; Asteracanthion lacazei Perrier, 1869; Asteracanthion novaeboracensis Valenciennes (MS) in Perrier, 1869 (Synonym according to Fisher (1930)); //Asterias arenicola Stimpson, 1862; Asterias arenicola var. lacazei (Perrier, 1869) (Synonym according to Fisher (1930)); Asterias crassispina H.L. Clark, 1941 (synonym according to Downey in Clark & Downey (1992)); Asterias lacazei (Perrier, 1869)","","https://digitalcommons.bowdoin.edu/cgi/viewcontent.cgi?article=1238&context=honorsprojects; Doggett, L. F., Larsen, P. F., & Sykes, S. C. (1978). Intertidal bedrock areas of high species diversity in Maine, and their relevance to the Critical Areas Program. Maine State Planning Office, Natural Resource Planning Division, Critical Areas Program.","free.living","NA","warmer water species, GOM represents northern range limit (typically replaced with Asterias rubens in north); may be good to include for possible future analysis","in literature","Forbes sea star","sea stars","Asteroidea","","","NA","Y","y","y",3.15301331897644,0.233174330774768
89,"89","89.1","1","89","Gammarid","89","Gammarid","adult","Ampithoe rubricata","Arthropoda","Malacostraca","Amphipoda","Amphithoe","rubricata","species","herbivore","heterotroph","mobile","resident","as.aggregate","as.aggregate","Amphitoe rubricata (Montagu, 1808) (spelling mistake); Ampithoe albomaculata Krøyer, 1846; Ampithoe littorina Spence Bate, 1857 (Synonym); Ampithoe picta Rathke, 1837; Ampithoe podoceroides Rathke, 1843; Ampithoe punctata Johnston, 1827; Ampithoe punctatus Johnston, 1827; Ampithoe rubicata (Montagu, 1808) (lapsus calami); Cancer (Gammarus) rubricatus Montagu, 1808 (superseded original combination); Gammarus punctatus Johnson, 1827 (Synonym)","","Chavanich, Suchana, and Kim A. Wilson. “Rocky Intertidal Zonation of Gammaridean Amphipods in Long Island Sound, Connecticut.” Crustaceana 73, no. 7 (2000): 835–46.; Larsen, Peter Foster. “The Macroinvertebrate Fauna of Rockweed (Ascophyllum Nodosum)–Dominated Low-Energy Rocky Shores of the Northern Gulf of Maine.” Journal of Coastal Research 279 (January 2012): 36–42. https://doi.org/10.2112/JCOASTRES-D-10-00004.1.; Doggett, L. F., Larsen, P. F., & Sykes, S. C. (1978). Intertidal bedrock areas of high species diversity in Maine, and their relevance to the Critical Areas Program. Maine State Planning Office, Natural Resource Planning Division, Critical Areas Program.","free.living","NA","found at multiple sites in Larsen et al. ; more abundant in Chondrus chrispus in lower zone (Chavanich and Wilson); uncommon to abundant. feeds on algae or detritus, builds nest in seaweed or mussel beds","in literature","Amphithoe","small crustaceans","Amphipods","x","","NA","Y","partial","partial",1.99999999999999,1.55623943757663e-29
90,"90","90.1","1","89","Gammarid","89","Gammarid","adult","Apohyale prevostii","Arthropoda","Malacostraca","Amphipoda","Apohyale","prevostii","species","herbivore","heterotroph","mobile","resident","as.aggregate","as.aggregate","Allorchestes danai Spence Bate, 1857 (superseded original combination); Ampithoe prevostii H. Milne Edwards, 1830 (superseded original combination); Hyale danai (Spence Bate, 1857) (junior subjective synonym); Hyale major Chevreux, 1888; Hyale nidrosiensis (Krøyer, 1845); Hyale nilssoni Rathke, 1843 (Synonym); Hyale prevosti (H. Milne Edwards, 1830); Orchestia nidrosiensis Krøyer, 1845","","Chavanich, Suchana, and Kim A. Wilson. “Rocky Intertidal Zonation of Gammaridean Amphipods in Long Island Sound, Connecticut.” Crustaceana 73, no. 7 (2000): 835–46.; Larsen, Peter Foster. “The Macroinvertebrate Fauna of Rockweed (Ascophyllum Nodosum)–Dominated Low-Energy Rocky Shores of the Northern Gulf of Maine.” Journal of Coastal Research 279 (January 2012): 36–42. https://doi.org/10.2112/JCOASTRES-D-10-00004.1.; Doggett, L. F., Larsen, P. F., & Sykes, S. C. (1978). Intertidal bedrock areas of high species diversity in Maine, and their relevance to the Critical Areas Program. Maine State Planning Office, Natural Resource Planning Division, Critical Areas Program.","free.living","NA","Hyale prevosti in Larsen study; abundant in Fucus vesciulosus in upper zone. absent in lower zone (Chavanich and Wilson); uncommon to very common. herbivore, found in barnacle zone and rockweed zone, usually between mussels or barnacles. actively hops about when disturbed. ","in literature","hyalid amphipod","small crustaceans","Amphipods","x","","NA","Y","partial","partial",1.99999999999999,5.5405152640132e-30
