"Node.ID","Species.ID","Species.Stage.ID","stage_ID","Exp.Aggregated.Node.ID","Exp.Aggregated.name","Hist.Aggregated.Node.ID","Hist.Aggregated.name","stage","Accepted.species.name","Phylum","Class","Order","Genus","species","Node.Resolution","functional.group","metabolic_type","movement_type","transience","captured.by.historical.surveys","captured.by.Allen.Island.surveys","synonyms","Locality","Reference","life.history","AphiaID","Notes","Justification","common.name","Working.group","Organismal.group","Abundant.or.important","confirmed.on.Allen.Island","keep.remove","Exctinction.allowed","Detection.in.historical.surveys","Detection.in.experiment","TL","OI"
13,"13","13.1","1","13","Testudinalia testudinalis","13","Testudinalia testudinalis","adult","Testudinalia testudinalis","Mollusca","Gastropoda","Lottioidea","Testudinalia","testudinalis","species","herbivore","heterotroph","mobile","resident","yes","yes","Acmaea fergusoni Wheat, 1913 (synonym); Acmaea tessulata (O. F. Müller, 1776); Acmaea testudinalis (O. F. Müller, 1776); Collisella tessulata (O. F. Müller, 1776); Lottia testudinalis (O. F. Müller, 1776); Notoacmea testudinalis (O. F. Müller, 1776); Patella amoena Say, 1822 (synonym); Patella clealandi J. Fleming, 1828 (synonym); Patella clypea T. Brown, 1827 (synonym); Patella tessulata O. F. Müller, 1776; Patella testudinalis O. F. Müller, 1776 (original combination); Tectura tessulata (O. F. Müller, 1776); Tectura testudinalis (O. F. Müller, 1776); Testudinalia tessellata (O.F. Müller, 1776) (misspelling); Testudinalia tessulata (O. F. Müller, 1776)","Gulf of Maine, USA","present study; Sorte, Cascade J. B., Victoria E. Davidson, Marcus C. Franklin, Kylla M. Benes, Meredith M. Doellman, Ron J. Etter, Robyn E. Hannigan, Jane Lubchenco, and Bruce A. Menge. “Long-Term Declines in an Intertidal Foundation Species Parallel Shifts in Community Composition.” Global Change Biology 23, no. 1 (2017): 341–52. https://doi.org/10.1111/gcb.13425.","free.living","NA","Tectura testudinalis most commonly used name in literature; synonyms split up, four searches needed.  Last three searches are listed in synonym search, separated by semicolon","direct observation; in literature","tortoise shell limpet","snails","Gastropoda","","x","NA","Y","y","y",2,3.63307424709208e-29
14,"14","14.1","1","14","Nucella lapillus","14","Nucella lapillus","adult","Nucella lapillus","Mollusca","Gastropoda","Neogastropoda","Nucella","lapillus","species","predator","heterotroph","mobile","resident","yes","yes","Buccinum filosum Gmelin, 1791 (synonym); Buccinum lapillus Linnaeus, 1758 (original combination); Nassa ligata Röding, 1798 (synonym); Nassa rudis Roding, 1798 (synonym); Nucella lapillus var. major Jeffreys, 1867 (synonym); Nucella lapillus var. minor Jeffreys, 1867 (synonym); Nucella theobroma Roding, 1798 (synonym); Purpura bizonalis Lamarck, 1822 (synonym); Purpura buccinoidea Blainville, 1829 (synonym); Purpura celtica Locard, 1886 (synonym); Purpura imbricata Lamarck, 1822 (synonym); Purpura lapillina Locard, 1886 (synonym); Purpura lapillus (Linnaeus, 1758); Purpura lapillus var. anomala Middendorff, 1849 (synonym); Purpura lapillus var. aurantia Dautzenberg, 1887 (synonym); Purpura lapillus var. bizonalis Lamarck, 1822 (synonym); Purpura lapillus var. caerulescens Dautzenberg, 1920 (synonym); Purpura lapillus var. castanea Dautzenberg, 1887 (synonym); Purpura lapillus var. celtica Locard, 1886 (synonym); Purpura lapillus var. citrina Dautzenberg, 1920 (synonym); Purpura lapillus var. crassissima Dautzenberg, 1887 (synonym); Purpura lapillus var. fauce-violaceo Dautzenberg, 1887 (synonym); Purpura lapillus var. fusco-apicata Dautzenberg & Fischer, 1925 (synonym); Purpura lapillus var. lactea Dautzenberg, 1887 (synonym); Purpura lapillus var. major Jeffreys, 1867 (synonym); Purpura lapillus var. minor Jeffreys, 1867 (synonym); Purpura lapillus var. mixta Dautzenberg, 1920 (synonym); Purpura lapillus var. monozonalis Dautzenberg, 1920 (synonym); Purpura lapillus var. ponderosa Verkrüzen, 1881 (synonym); Purpura lineolata Dautzenberg, 1887 (synonyms); Thais lapillus (Linnaeus, 1758) (synonym)","Gulf of Maine, USA","present study; Sorte, Cascade J. B., Victoria E. Davidson, Marcus C. Franklin, Kylla M. Benes, Meredith M. Doellman, Ron J. Etter, Robyn E. Hannigan, Jane Lubchenco, and Bruce A. Menge. “Long-Term Declines in an Intertidal Foundation Species Parallel Shifts in Community Composition.” Global Change Biology 23, no. 1 (2017): 341–52. https://doi.org/10.1111/gcb.13425.","free.living","NA","","direct observation; in literature","dogwhelk","snails","Gastropoda","x","x","NA","Y","y","y",3.1,0.0213333333333333
15,"15","15.1","1","15","Asterias rubens","15","Asterias rubens","adult","Asterias rubens","Echinodermata","Asteroidea","Forcipulatida","Asterias","rubens","species","predator","heterotroph","mobile","resident","yes","yes","Asteracanthion rubens (Linnaeus, 1758); Asteracanthion violaceus (O.F. Muller, 1788) (Synonym); Asteracanthium distichum Brandt, 1851; Asterias (Leptasterias) stimpsoni Verrill, 1866; Asterias attenuata Bell, 1891; Asterias clathrata Pennant, 1777 (synonym); Asterias distichum (Brandt, 1851) (Synonym); Asterias fabricii Agassiz in Perrier, 1875 (Synonym according to Verrill (1895)); Asterias holsatica Bruzelius, 1805 (Synonym according to Sladen (1889)); Asterias minuta Linnaeus, 1761 (synonym according to Madsen (1987)); Asterias murrayi Bell, 1891 (synonym according to Mortensen (1927)); Asterias rubens var. attenuata Bell, 1891; Asterias rubens violacea O.F. Müller, 1776 (synonym); Asterias spinosa Say, 1825 (synonym according to Downey in Clark & Downey (1992));  Asterias violacea O.F. Mueller, 1788 (Synonym according to Fisher (1930)); Asterias vulgaris Verrill, 1866 (synonym according to Downey in Clark & Downey (1992)); Stellonia rubens (Linnaeus, 1758); Uraster rubens (Linnaeus, 1758); Uraster violaceus (O.F. Müller, 1776) ","Gulf of Maine, USA","present study; Sorte, Cascade J. B., Victoria E. Davidson, Marcus C. Franklin, Kylla M. Benes, Meredith M. Doellman, Ron J. Etter, Robyn E. Hannigan, Jane Lubchenco, and Bruce A. Menge. “Long-Term Declines in an Intertidal Foundation Species Parallel Shifts in Community Composition.” Global Change Biology 23, no. 1 (2017): 341–52. https://doi.org/10.1111/gcb.13425.; Doggett, L. F., Larsen, P. F., & Sykes, S. C. (1978). Intertidal bedrock areas of high species diversity in Maine, and their relevance to the Critical Areas Program. Maine State Planning Office, Natural Resource Planning Division, Critical Areas Program.","free.living","NA","","direct observation; in literature","common sea star","sea stars","Asteroidea","x","x","NA","Y","y","y",3.15237324483254,0.191527564778144
16,"16","16.1","1","16","Cancer borealis","16","Cancer borealis","adult","Cancer borealis","Arthropoda","Malacostraca","Decapoda","Cancer","borealis","species","predator","heterotroph","mobile","resident","yes","yes","none","Gulf of Maine, USA","present study; Sorte, Cascade J. B., Victoria E. Davidson, Marcus C. Franklin, Kylla M. Benes, Meredith M. Doellman, Ron J. Etter, Robyn E. Hannigan, Jane Lubchenco, and Bruce A. Menge. “Long-Term Declines in an Intertidal Foundation Species Parallel Shifts in Community Composition.” Global Change Biology 23, no. 1 (2017): 341–52. https://doi.org/10.1111/gcb.13425.","free.living","NA","","direct observation; in literature","jonah crab","crabs and lobster","Brachyura","x","x","NA","Y","y","y",3.25404749451413,0.339714310959761
17,"17","17.1","1","17","Carcinus maenas","17","Carcinus maenas","adult","Carcinus maenas","Arthropoda","Malacostraca","Decapoda","Carcinus","maenas","species","predator","heterotroph","mobile","resident","yes","yes","Cancer granarius Herbst, 1783 (synonym); Cancer granulatus Say, 1817 [in Say, 1817-1818] (junior synonym); Cancer maenas Linnaeus, 1758 (basionym); Cancer pygmeus J.C. Fabricius, 1787 (junior synonym); Cancer rhomboidalis Montagu, 1804 (junior synonym); Cancer viridis Herbst, 1783 (synonym); Carcinus granulatus (Say, 1817) (superseded combination of junior synonym); Carcinus moenas (Linnaeus, 1758) (incorrect spelling); Megalopa montagui Leach, 1817 [in Leach, 1815-1875] (junior synonym); Portunus carcinoides Kinahan, 1857","Gulf of Maine, USA","present study; Sorte, Cascade J. B., Victoria E. Davidson, Marcus C. Franklin, Kylla M. Benes, Meredith M. Doellman, Ron J. Etter, Robyn E. Hannigan, Jane Lubchenco, and Bruce A. Menge. “Long-Term Declines in an Intertidal Foundation Species Parallel Shifts in Community Composition.” Global Change Biology 23, no. 1 (2017): 341–52. https://doi.org/10.1111/gcb.13425.","free.living","NA","","direct observation; in literature","green crab","crabs and lobster","Brachyura","x","x","NA","Y","y","y",3.04411648904688,0.698460532869604
19,"19","19.1","1","19","Ophiopholis aculeata","19","Ophiopholis aculeata","adult","Ophiopholis aculeata","Echinodermata","Ophiuroidea","Amphilepidida","Ophiopholis","aculeata","species","predator","heterotroph","mobile","resident","yes","yes","Asterias aculeata Linnaeus, 1767; Ophiocoma bellis (Fleming, 1828) (synonym); Ophiolepis scolopendrica Müller & Troschel, 1842 (synonym); Ophiopholis aculeata typica H.L. Clark, 1911 (this is Clark's typical form, not a new subspecies); Ophiopholis bellis (Forbes, 1839); Ophiura bellis Fleming, 1828; Ophiura bellis Johnston, 1935;Polypholis echinata Duncan, 1880 ","Gulf of Maine, USA","Sorte, Cascade J. B., Victoria E. Davidson, Marcus C. Franklin, Kylla M. Benes, Meredith M. Doellman, Ron J. Etter, Robyn E. Hannigan, Jane Lubchenco, and Bruce A. Menge. “Long-Term Declines in an Intertidal Foundation Species Parallel Shifts in Community Composition.” Global Change Biology 23, no. 1 (2017): 341–52. https://doi.org/10.1111/gcb.13425.","free.living","NA","uncommon; usually found in sponges or kelp holdfasts.; synonyms required multiple searches","in literature","brittle star","brittle stars","Ophiuroidea","","","NA","Y","y","y",2.14285714285715,0.122448979591837
20,"20","20.1","1","20","Tautogolabrus adspersus","20","Tautogolabrus adspersus","adult","Tautogolabrus adspersus","Chordata","Actinopteri","Eupercaria incertae sedis","Tautogolabrus","adspersus","species","predator","heterotroph","mobile","transient","no","no","Ctenolabrus adspersus (Walbaum, 1792); Ctenolabrus brandaonis Steindachner, 1867; Labrus adspersus Walbaum, 1792; Tautogolabrus brandaonis (Steindachner, 1867)","Gulf of Maine, USA","Sorte, Cascade J. B., Victoria E. Davidson, Marcus C. Franklin, Kylla M. Benes, Meredith M. Doellman, Ron J. Etter, Robyn E. Hannigan, Jane Lubchenco, and Bruce A. Menge. “Long-Term Declines in an Intertidal Foundation Species Parallel Shifts in Community Composition.” Global Change Biology 23, no. 1 (2017): 341–52. https://doi.org/10.1111/gcb.13425.","free.living","NA","rare, fish","in literature","Cunner wrasse","fishes","Teleostei","","","NA","Y","n","n",3.6553803008399,0.251781460775821
21,"21","21.1","1","21","Larus marinus","21","Larus marinus","adult","Larus marinus","Chordata","Aves","Charadriiformes","Larus","marinus","species","predator","heterotroph","mobile","transient","no","no","Larus naevius Gmel., 1887","Gulf of Maine, USA","present study; Sorte, Cascade J. B., Victoria E. Davidson, Marcus C. Franklin, Kylla M. Benes, Meredith M. Doellman, Ron J. Etter, Robyn E. Hannigan, Jane Lubchenco, and Bruce A. Menge. “Long-Term Declines in an Intertidal Foundation Species Parallel Shifts in Community Composition.” Global Change Biology 23, no. 1 (2017): 341–52. https://doi.org/10.1111/gcb.13425.","free.living","NA","","direct observation; in literature","Great black-backed gull","birds","Aves","x","x","NA","Y","n","n",4.05560649617635,0.542530815712481
22,"22","22.1","1","22","Larus argentatus","22","Larus argentatus","adult","Larus argentatus","Chordata","Aves","Charadriiformes","Larus","argentatus","species","predator","heterotroph","mobile","transient","no","no","none","Gulf of Maine, USA","present study; Sorte, Cascade J. B., Victoria E. Davidson, Marcus C. Franklin, Kylla M. Benes, Meredith M. Doellman, Ron J. Etter, Robyn E. Hannigan, Jane Lubchenco, and Bruce A. Menge. “Long-Term Declines in an Intertidal Foundation Species Parallel Shifts in Community Composition.” Global Change Biology 23, no. 1 (2017): 341–52. https://doi.org/10.1111/gcb.13425.","free.living","NA","","direct observation; in literature","Herring gull","birds","Aves","x","x","NA","Y","n","n",3.73772717315956,0.485030005725104
29,"29","29.1","1","29","Fucus vesiculosus","29","Fucus vesiculosus","adult","Fucus vesiculosus","Ochrophyta","Phaeophyceae","Fucales","Fucus","vesiculosus","species","seaweed","autotroph","sessile","resident","yes","yes","Fucus axillaris f. balticus; Fucus axillaris var. subecostatus; Fucus balticus; Fucus divaricatus; Fucus excisus; Fucus inflatus; Fucus vesiculosus f. abbreviatus; Fucus vesiculosus f. acutus; Fucus vesiculosus f. angustifolius; Fucus vesiculosus f. angustifrons; Fucus vesiculosus f. angustifrons; Fucus vesiculosus f. balticus; Fucus vesiculosus f. balticus; Fucus vesiculosus f. crispus; Fucus vesiculosus f. elongatus; Fucus vesiculosus f. filiformis; Fucus vesiculosus f. flabellatus; Fucus vesiculosus f. fluviatilis; Fucus vesiculosus f. lanceolatus; Fucus vesiculosus f. latus; Fucus vesiculosus f. limicola; Fucus vesiculosus f. nanus; Fucus vesiculosus f. plicatus; Fucus vesiculosus f. pseudoceranoides; Fucus vesiculosus f. racemosus; Fucus vesiculosus f. robustus; Fucus vesiculosus f. sphaerocarpus; Fucus vesiculosus f. subecostatus; Fucus vesiculosus f. subfusiformis; Fucus vesiculosus f. subglobosus; Fucus vesiculosus f. tenuis; Fucus vesiculosus f. terminalis; Fucus vesiculosus f. turgidus; Fucus vesiculosus f. turgidus; Fucus vesiculosus f. vadorum; Fucus vesiculosus subsp. pseudoceranoides; Fucus vesiculosus var. aestuarii; Fucus vesiculosus var. alternans; Fucus vesiculosus var. angustifolius; Fucus vesiculosus var. balticus; Fucus vesiculosus var. ceratiformis; Fucus vesiculosus var. chondriformis; Fucus vesiculosus var. divaricatus; Fucus vesiculosus var. filiformis; Fucus vesiculosus var. grandifrons; Fucus vesiculosus var. laterifructus; Fucus vesiculosus var. nanus; Fucus vesiculosus var. rigidus; Fucus vesiculosus var. rotundatus; Fucus vesiculosus var. sphaerocarpus; Fucus vesiculosus var. spiralis; Fucus vesiculosus var. subecostatus; Halidrys vesiculosus; Virsodes vesiculosum","Gulf of Maine, USA","present study; Sorte, Cascade J. B., Victoria E. Davidson, Marcus C. Franklin, Kylla M. Benes, Meredith M. Doellman, Ron J. Etter, Robyn E. Hannigan, Jane Lubchenco, and Bruce A. Menge. “Long-Term Declines in an Intertidal Foundation Species Parallel Shifts in Community Composition.” Global Change Biology 23, no. 1 (2017): 341–52. https://doi.org/10.1111/gcb.13425.","free.living","NA","","direct observation; in literature","bladder wrack","rock weed","Macroalgae","x","x","NA","Y","y","y",0.999999999999996,0
31,"31","31.1","1","31","Fucus distichus","31","Fucus distichus","adult","Fucus distichus","Ochrophyta","Phaeophyceae","Fucales","Fucus","distichus","species","seaweed","autotroph","sessile","resident","yes","yes","Fucus distichus edentatus f. abbreviatus; Fucus distichus f. robustior; Fucus distichus f. tenuior; Fucus distichus var. distichus; Fucus distichus var. miclonensis; Fucus distichus var. robustior; Fucus distichus var. tenuior; Fucus evanescens var. cuneatus; Fucus evanescens var. ecostatus; Fucus evanescens var. oregonensis; Fucus fueci; Fucus fueci f. elenkini; Fucus fueci f. ruprechti; Fucus furcatus; Fucus furcatus f. abbreviatus; Fucus furcatus f. angustus; Fucus furcatus f. elongatus; Fucus furcatus f. luxurians; Fucus furcatus f. typicus; Fucus gardneri; Fucus inflatus f. distichus; Fucus inflatus f. linearis; Fucus inflatus var. linearis; Fucus linearis; Fucus miclonensis; Fucus nitens; Virsodes distichum; Virsodes furcatum","Gulf of Maine, USA","present study; Sorte, Cascade J. B., Victoria E. Davidson, Marcus C. Franklin, Kylla M. Benes, Meredith M. Doellman, Ron J. Etter, Robyn E. Hannigan, Jane Lubchenco, and Bruce A. Menge. “Long-Term Declines in an Intertidal Foundation Species Parallel Shifts in Community Composition.” Global Change Biology 23, no. 1 (2017): 341–52. https://doi.org/10.1111/gcb.13425.","free.living","NA","","direct observation; in literature","rock weed","rock weed","Macroalgae","x","x","NA","Y","y","y",0.999999999999994,0
32,"32","32.1","1","32","Ascophyllum nodosum","32","Ascophyllum nodosum","adult","Ascophyllum nodosum","Ochrophyta","Phaeophyceae","Fucales","Ascophyllum","nodosum","species","seaweed","autotroph","sessile","resident","yes","yes","Ascophylla laevigata; Ascophylla nodosa; Ascophyllum mackayi f. robertsonii; Ascophyllum nodosum f. denudatum; Ascophyllum nodosum var. furcatum; Ascophyllum nodosum var. lusitanicum; Ascophyllum nodosum var. mackayi; Ascophyllum nodosum var. minor; Ascophyllum nodosum; Ascophyllum nodosum var. siliquatum; Ascophyllum nodosum var. typicum; Ascophyllum robertsonii; Chordaria scorpioides; Fistularia nodosa; Fucodium nodosum; Fucodium nodosum var. scorpioides; Fucus nodosus; Fucus nodosus var. denudatus; Fucus nodosus var. evesiculosus; Fucus nodosus var. siliquatus; Halicoccus nodosus; Halicoccus nodosus var. furcatus; Halidrys siliquosa var. minor; Ozothallia nodosa; Ozothallia nodosa f. furcata; Ozothallia vulgaris","Gulf of Maine, USA","Sorte, Cascade J. B., Victoria E. Davidson, Marcus C. Franklin, Kylla M. Benes, Meredith M. Doellman, Ron J. Etter, Robyn E. Hannigan, Jane Lubchenco, and Bruce A. Menge. “Long-Term Declines in an Intertidal Foundation Species Parallel Shifts in Community Composition.” Global Change Biology 23, no. 1 (2017): 341–52. https://doi.org/10.1111/gcb.13425.","free.living","NA","","in literature","knotted wrack","rock weed","Macroalgae","x","","NA","Y","y","y",0.999999999999999,0
33,"33","33.1","1","33","Laminaria digitata","33","Laminaria digitata","adult","Laminaria digitata","Ochrophyta","Phaeophyceae","Laminariales","Laminaria","digitata","species","seaweed","autotroph","sessile","resident","yes","yes","Ceramium digitatum; Fucus bifurcatus; Fucus digitatus; Gigantea digitata; Hafgygia digitata; Laminaria bongardiana f. bifurcata; Laminaria bongardiana var. bifurcata; Laminaria conica; Laminaria cucullata; Laminaria cucullata f. longipes; Laminaria cucullata f. ovata; Laminaria digitata f. complanata; Laminaria digitata f. cucullata; Laminaria digitata f. cuneata; Laminaria digitata f. debilipes; Laminaria digitata f. ensifolia; Laminaria digitata f. grandifolia; Laminaria digitata f. latifolia; Laminaria digitata f. latilaciniata; Laminaria digitata f. longipes; Laminaria digitata f. ovata; Laminaria digitata f. stenophylla; Laminaria digitata f. valida; Laminaria digitata var. debilipes; Laminaria digitata var. ensifolia; Laminaria digitata var. integrifolia; Laminaria digitata var. intermedia; Laminaria digitata var. latifolia; Laminaria digitata var. stenophylla; Laminaria digitata var. valida; Laminaria ensifolia; Laminaria flexicaulis; Laminaria flexicaulis f. ensifolia; Laminaria flexicaulis f. latilaciniata; Laminaria flexicaulis f. ovata; Laminaria flexicaulis f. valida; Laminaria flexicaulis var. cucullata; Laminaria intermedia; Laminaria intermedia f. cucullata; Laminaria intermedia f. longipes; Laminaria intermedia f. ovata; Laminaria latifolia; Laminaria leptopoda; Laminaria phycodendron; Laminaria stenophylla; Saccharina bongardiana f. bifurcata; Saccharina digitata","Gulf of Maine, USA","Sorte, Cascade J. B., Victoria E. Davidson, Marcus C. Franklin, Kylla M. Benes, Meredith M. Doellman, Ron J. Etter, Robyn E. Hannigan, Jane Lubchenco, and Bruce A. Menge. “Long-Term Declines in an Intertidal Foundation Species Parallel Shifts in Community Composition.” Global Change Biology 23, no. 1 (2017): 341–52. https://doi.org/10.1111/gcb.13425.","free.living","NA","","in literature","oarweed  kelp","kelps","Macroalgae","x","","NA","Y","y","y",0.999999999999999,0
36,"36","36.1","1","36","Chondrus crispus","36","Chondrus crispus","adult","Chondrus crispus","Rhodophyta","Florideophyceae","Gigartinales","Chondrus","crispus","species","seaweed","autotroph","sessile","resident","yes","yes","Chondrus crispus f. abbreviatus; Chondrus crispus f. aequalis; Chondrus crispus f. densus; Chondrus crispus f. incurvatus; Chondrus crispus f. polychotoma; Chondrus crispus f. polychotomus; Chondrus crispus f. typica; Chondrus crispus var. aequalis; Chondrus crispus var. incurvatus; Chondrus crispus var. lacerus; Chondrus crispus var. patens; Chondrus crispus var. planus; Chondrus crispus var. sarniensis; Chondrus crispus var. virens; Chondrus norvegicus; Chondrus platysma; Chondrus variolosus; Fucus ceranoides var. lacerus; Fucus crispus; Fucus crispus var. aequalis; Fucus crispus var. brunneus; Fucus crispus var. filiformis; Fucus crispus var. lacerus; Fucus crispus var. patens; Fucus crispus var. planus; Fucus crispus var. sarniensis; Fucus crispus var. virens; Fucus lacerus; Fucus norvegicus; Fucus patens; Gigartina heterocarpa; Gymnogongrus norvegicus; Iridaea heterocarpa; Iridophycus heterocarpus; Oncotylus norvegicus; Polymorpha aequalis; Polymorpha crispa; Polymorpha norvegicus; Sphaerococcus crispus f. aequalis; Sphaerococcus crispus var. ciliatus; Sphaerococcus norvegicus","Gulf of Maine, USA","present study; Sorte, Cascade J. B., Victoria E. Davidson, Marcus C. Franklin, Kylla M. Benes, Meredith M. Doellman, Ron J. Etter, Robyn E. Hannigan, Jane Lubchenco, and Bruce A. Menge. “Long-Term Declines in an Intertidal Foundation Species Parallel Shifts in Community Composition.” Global Change Biology 23, no. 1 (2017): 341–52. https://doi.org/10.1111/gcb.13425.","free.living","NA","","direct observation; in literature","irish moss","red algae","Macroalgae","x","x","NA","Y","y","y",0.999999999999997,0
38,"38","38.1","1","38","Mastocarpus stellatus","38","Mastocarpus stellatus","adult","Mastocarpus stellatus","Rhodophyta","Florideophyceae","Gigartinales","Mastocarpus","stellatus","species","seaweed","autotroph","sessile","resident","yes","yes","Chondrus crispus var. stellatus, Chondrus echinatus, Chondrus mamillosus, Chondrus mammillosus, Chondrus stellatus, Fucus alveolatus, Fucus coronopifolius, Fucus crispus var. mammillosus, Fucus degener, Fucus echinatus, Fucus mamillosus var. acutus,Fucus mamillosus var. incurvus,Fucus mamillosus var. prolifer, Fucus mammillosus, Fucus mammillosus var. acutus, Fucus mammillosus var. incurvus, Fucus mammillosus var. prolifer, Fucus stellatus, Gigartina cornopifolia (Zoega), Gigartina mammillosa, Gigartina mammillosa var. vulgaris, Gigartina stellata, Gigartina stellata f. acuta, Gigartina stellata f. incurvata, Gigartina stellata f. prolifera, Mastocarpus mammillosus, Petrocelis cruenta, Phyllophora mamillosa, Polymorpha stellata, Rhodymenia mammillosa, Sphaerococcus crispus var. stellatus , Sphaerococcus mammillosus","Gulf of Maine, USA","present study; Sorte, Cascade J. B., Victoria E. Davidson, Marcus C. Franklin, Kylla M. Benes, Meredith M. Doellman, Ron J. Etter, Robyn E. Hannigan, Jane Lubchenco, and Bruce A. Menge. “Long-Term Declines in an Intertidal Foundation Species Parallel Shifts in Community Composition.” Global Change Biology 23, no. 1 (2017): 341–52. https://doi.org/10.1111/gcb.13425.","free.living","NA","no new paper results, many west coast papers came up","direct observation; in literature","false irish moss","red algae","Macroalgae","x","x","NA","Y","y","y",1,0
41,"41","41.1","1","41","Ralfsia spp.","41","Ralfsia spp.","adult","Ralfsia spp.","Ochrophyta","Phaeophyceae","Ralfsiales","Ralfsia","spp.","species","seaweed","autotroph","sessile","resident","yes","yes","Fucus fungiformis; Ralfsia deusta; Zonaria deusta","Gulf of Maine, USA","Sorte, Cascade J. B., Victoria E. Davidson, Marcus C. Franklin, Kylla M. Benes, Meredith M. Doellman, Ron J. Etter, Robyn E. Hannigan, Jane Lubchenco, and Bruce A. Menge. “Long-Term Declines in an Intertidal Foundation Species Parallel Shifts in Community Composition.” Global Change Biology 23, no. 1 (2017): 341–52. https://doi.org/10.1111/gcb.13425.","free.living","NA","Likely Ralfsia fungiformis but other sp possible. Based on Sorte et al. 2017 S2. not many results, no trophic interaction data, one on symbiosis","in literature","crustose brown algae","brown algae","Macroalgae","","","NA","Y","y","y",0.999999999999996,0
46,"46","46.1","1","46","Carradoriella elongata","46","Carradoriella elongata","adult","Carradoriella elongata","Rhodophyta","Florideophyceae","Ceramiales","Carradoriella","elongata","species","seaweed","autotroph","sessile","resident","yes","yes","polysiphonia elongata; Boryna elongata; Ceramium brachygonum; Ceramium elongatum; Ceramium elongatum var. denudatum; Ceramium elongatum var. proliferum; Conferva elongata; Fucus muscoides; //Hutchinsia brachygona; Hutchinsia elongata; Hutchinsia elongata var. denudata; Hutchinsia elongata var. prolifera; Hutchinsia lyngbyei; Hutchinsia ruchingeri; Hutchinsia strictoides; Neosiphonia elongata//; Polysiphonia arborescens; Polysiphonia chalarophloea; Polysiphonia clavigera; Polysiphonia commutata; Polysiphonia delphina; Polysiphonia denudata f. fragilis; Polysiphonia elongata f. denudata; Polysiphonia elongata f. gelatinosa; Polysiphonia elongata f. gelatinosa; Polysiphonia elongata f. glomerata; Polysiphonia elongata f. lyngbyei; Polysiphonia elongata f. microdendron; Polysiphonia elongata f. nana; Polysiphonia elongata f. schuebeleri; Polysiphonia elongata var. arborescens; Polysiphonia elongata var. denudata; Polysiphonia elongata var. haematites; Polysiphonia elongata var. microdendron; Polysiphonia elongata var. robusta; Polysiphonia elongata var. rosea; Polysiphonia elongata var. ruchingeri; Polysiphonia elongata var. sanguinolenta; Polysiphonia elongata var. ß denudata; Polysiphonia elongata var. stenocarpa; //Polysiphonia fragilis; Polysiphonia haematites; Polysiphonia laxa; Polysiphonia leptoclonia; Polysiphonia macroclonia; Polysiphonia microdendron; Polysiphonia robusta; //Polysiphonia rosea; Polysiphonia ruchingeri; Polysiphonia schuebeleri; Polysiphonia stenocarpa; Polysiphonia strictoides; Polysiphonia trichodes; Polysiphonia variegata var. fragilis; Rhodomela elongata","Gulf of Maine, USA","Sorte, Cascade J. B., Victoria E. Davidson, Marcus C. Franklin, Kylla M. Benes, Meredith M. Doellman, Ron J. Etter, Robyn E. Hannigan, Jane Lubchenco, and Bruce A. Menge. “Long-Term Declines in an Intertidal Foundation Species Parallel Shifts in Community Composition.” Global Change Biology 23, no. 1 (2017): 341–52. https://doi.org/10.1111/gcb.13425.","free.living","NA","name changed to accepted name; no data ","in literature","elongate siphon weed","red algae","Macroalgae","","","NA","Y","y","y",0.999999999999998,0
47,"47","47.1","1","47","Hildenbrandia.spp.and.unk.brown.red.crusts ","47","Hildenbrandia.spp.and.unk.brown.red.crusts ","adult","Hildenbrandia.spp.and.unk.brown.red.crusts ","Rhodophyta","Florideophyceae","Hildenbrandiales","Hildenbrandia","spp.","aggregate group","seaweed","autotroph","sessile","resident","yes","yes","Hildenbrandia nardiana, Hildenbrandia nardoi, Hildenbrandia prototypus, Hildenbrandia rosea,/// Hildenbrandia rosea var. fuscescens, Hildenbrandia sanguinea, Rhododermis drummondii, Verrucaria rubra","Gulf of Maine, USA","present study; Sorte, Cascade J. B., Victoria E. Davidson, Marcus C. Franklin, Kylla M. Benes, Meredith M. Doellman, Ron J. Etter, Robyn E. Hannigan, Jane Lubchenco, and Bruce A. Menge. “Long-Term Declines in an Intertidal Foundation Species Parallel Shifts in Community Composition.” Global Change Biology 23, no. 1 (2017): 341–52. https://doi.org/10.1111/gcb.13425.","free.living","NA","many sp of Hildenbrandia likely in present study, plus unknown brown and red crusts that are not possible to ID in field","direct observation; in literature","rock rust","crustose red algae","Macroalgae","x","x","NA","Y","partial","partial",0.999999999999998,0
